University,Latitude,Longitude,Address
Bhattadev University,,,
Bhupal Nobles University,,,
Bidar University,,,
Bidhan Chandra Krishi Vishwavidyalaya,,,
Bihar Animal Sciences University,,,
Bihar Engineering University,,,
Bihar University of Health Sciences,,,
Bikaner Technical University,,,
Binod Bihari Mahto Koyalanchal University,,,
Bir Tikendrajit University,,,
Birangana Sati Sadhani Rajyik Vishwavidyalaya,,,
Birla Global University,,,
Birsa Munda Tribal University,,,
BML Munjal University,,,
C. V. Raman Global University,,,
Captain Williamson Sangma State University,,,
Career Point University,,,
Career Point University,,,
Central Institute of Buddhist Studies(CIBS),,,
Central Institute of Higher Tibetan Studies,,,
Central Institute of Technology(CIT),,,
Central Tribal University of Andhra Pradesh,,,
Central University of Andhra Pradesh,,,
Central University of Haryana,,,
Central University of Himachal Pradesh,,,
Central University of Jammu,,,
Central University of Kashmir,,,
Central University of Odisha,,,
Central University of South Bihar,,,
Centurion  University  of Technolgy and Management,,,
CEPT University (Formerly Centre for Environmental Planning and Technology University),,,
Chamarajanagara University,,,
Charotar University of Science & Technology,,,
Chaudhary Ranbir Singh University,,,
Chettinad Academy of Research and Education  (CARE),,,
Chhatrapati Shivaji Maharaj University,,,
Chhattisgarh Kamdhenu Vishwavidyalaya,,,
Chhattisgarh Swami Vivekanad Technical Universty,,,
Chinmaya Vishwavidyapeeth,,,
Chirayu University,,,
Choudhary Charan Singh Haryana Agricultural Univeersity,,,
Cluster University of Jammu,,,
Cluster University of Srinagar,,,
CMJ University,,,
Cochin Unviersity of Science & Technology,,,
COEP Technological University,,,
CT University,,,
D. Y. Patil  Agriculture and Technical University,,,
D.A.V University,,,
D.Y Patil Educational Society,,,
Dada Lakhmi Chand State University of Performing and Visual Arts (SUPVA),,,
Dakshin Dinajpur University,,,
Darjeeling Hills University,,,
Darshan University,,,
Datta Meghe Institute of Higher Education and Research,,,
Davangere University,,,
DBS Global University,,,
Deccan College Postgraduate & Research Institute,,,
Deen Bandhu Chhotu Ram University of Sciences & Technology,,,
Deen Dayal Upadhyay Gorakhpur University,,,
Delhi Skill and Entrepreneurship University,,,
Delhi Sports University,,,
Delhi Teachers University,,,
DES Pune University,,,
Desh Bhagat University,,,
Dev Bhoomi Uttarakhand University,,,
Devi Ahilya Vishwavidyalaya,,,
Dhanalakshmi Srinivasan University,,,
Dhanamanjuri University,,,
Dharmashastra National Law University,,,
Diamond Harbour Women's University,,,
Dibrugarh University,,,
Dr K N Modi University,,,
Dr Y. S. R. Architecture & Fine Arts University,,,
Dr. A.P.J Abdul Kalam University,,,
Dr. A.P.J. Abdul Kalam Technical University,,,
Dr. Abdul Haq Urdu University,,,
Dr. B. R. Ambedkar University of Social Sciences,,,
Dr. B.R. Ambedkar National Law University,,,
Dr. B.R.Ambedkar Open University,,,
Dr. Babasaheb Ambedkar Open University,,,
Dr. Babasaheb AmbedkarTechnological University,,,
Dr. Bhimrao Ambedkar Law University,,,
Dr. D.Y. Patil Dnyan Prasad,,,
Dr. D.Y. Patil Vidyapeeth,,,
Dr. Harisingh Gour Vishwavidyalaya,,,
Dr. Homi Bhabha State University,,,
Dr. P. A. Inamdar University,,,
Dr. Preeti Global University,,,
Dr. Punjabrao Deshmukh Krishi Vidyapeeth,,,
Dr. Rajendra Prasad Central Agricultural University,,,
Dr. Rajendra Prasad National Law University,,,
Dr. Ram Manohar Lohia Awadh University,,,
Dr. Ram Manohar Lohia Institute of Medical Sciences,,,
Dr. Ram Manohar Lohiya National Law University,,,
Dr. Shakuntala Misra National Rehabilitation University,,,
Dr. Shyama Prasad Mukherjee University,,,
Dr. Subhash University,,,
Dr. Vishwanath Karad MIT World Peace University,,,
Dr. Y.S.Parmar University of Horticulture & Forestry,,,
DRIEMS University,,,
Drs. Kiran & Pallavi Patel Global University (KPGU),,,
Durga Soren University,,,
Eklavya University,,,
F.S. University,,,
G L A University,,,
G. M. University,,,
G. S. University,,,
G.B.Pant University of Agriculture & Technology,,,
G.H Raisoni University,,,
G.H.Raisoni University,,,
G.L.S. University,,,
Gandhi Institute of Engineering and Technology University Odisha,,,
Gandhi Institute of Technology and Management (GITAM),,,
Gandhinagar University,,,
Gangadhar Meher University,,,
Geeta University,,,
Girijananda Chowdhury University,,,
GNA University,,,
Gokul Global University,,,
Govind Guru Tribal University,,,
GSFC University,,,
Gujarat Ayurveda University,,,
Gujarat Biotechnology University,,,
Gujarat Maritime University,,,
Gujarat Natural Farming and Organic Agricultural University,,,
Gujarat University of Transplantation Sciences,,,
Gujarat Vidyapith,,,
Guru Angad Dev Veterinary & Animal Sciences University,,,
Guru Ghasidas Vishwavidyalaya,,,
Guru Gobind Singh Indraprastha Vishwavidyalaya,,,
Guru Jambeshwar University of Science and Technology,,,
Guru Kashi University,,,
Guru Ravidas Ayurved University,,,
Gurukul Kangri Vidyapeeth,,,
Gyanmanjari Innovative University,,,
Gyanodaya University,,,
Harichand Guruchand University,,,
Haridev Joshi University of Journalism and Mass Communication,,,
Haridwar University,,,
Haveri University,,,
Hemchand Yadav Vishwavidyalaya(Earlier known as Durg Vishwavidyalaya),,,
Hemvati Nandan Bahuguna Medical Education University,,,
Himachal Pradesh Technical University,,,
Hindustan Institute of Technology  and Science (HITS),,,
"Homi Bhabha National Institute, Regd. Office",,,
Homoeopathy University,,,
HRIT University,,,
Hyderabad (SIND) National Collegiate University,,,
I.E.C. (India Education Centre) University,,,
I.E.S. University,,,
I.K. Gujaral Punjab Technical University,,,
ICFAI Foundation for Higher Education,,,
IFTM University,,,
IIHMR University,,,
IILM University,,,
IILM University,,,
IIS,,,
Indain Institute of Foreigen Trade,,,
India International University of Legal Education and Research,,,
Indian Association for the Cultivation of Science (IACS),,,
Indian Institute of Forest Management (IIFM),,,
Indian Institute of Heritage,,,
Indian Institute of Public Health,,,
Indian Law Institute,,,
Indira Gandhi Krishi Vishwavidyalaya,,,
Indira Gandhi Technological and Medical Science University,,,
Indira Kala Sangeet Vishwavidyalaya,,,
Indraprastha Institute of Information Technology,,,
Indrashil University,,,
Indus International Uniersity,,,
Indus University,,,
Institute of Infrastructure Technology Research and Management,,,
Institute of Liver and Biliary Sciences(ILBS),,,
International Institute for Population Sciences,,,
International Institute of Information Technology (IIIT),,,
Invertis University,,,
ISBM University,,,
Islamic University of Sciences & Technology University,,,
ITM (SLS) Baroda University,,,
ITM Skills University,,,
ITM Vocational University,,,
"J. C. Bose University of Science & Technology, YMCA",,,
J. N. C. T professional University,,,
J.E.C.R.C  University,,,
J.G. University,,,
J.S. University,,,
Jagadguru Ramanandacharya Sanskrit University,,,
Jagadguru Rambhadracharya Divyang State University,,,
Jagan Nath University,,,
Jagannath University,,,
Jagat Guru Nanak Dev Punjab State Open University,,,
Jai Minesh Adivasi University,,,
Jain Vishva Bharati Institute,,,
Jamshedpur Women's University,,,
Jananayak Chandrashekhar University,,,
Janardan Rai Nagar Rajasthan Vidyapeeth,,,
Jawahar Lal Nehru Centre for Advanced Scientific Research,,,
Jawaharlal Nehru Krishi Vishwavidyalaya,,,
Jawaharlal Nehru Technological University (Anantapur),,,
Jawaharlal Nehru Technological University (Kainada),,,
Jayoti Vidyapeet Women's University,,,
Jeppiaar University,,,
Jharkhand Rai University,,,
Jharkhand Raksha Shakti University,,,
Jharkhand State Open University,,,
Jharkhand University of Technology,,,
Jigyasa University ( Formerly name Himgiri Zee University),,,
JK Lakshmipat University,,,
Jodhpur National University,,,
JSS Academy of Higher Education & Research,,,
JSS Science & Technology University,,,
JSS University,,,
Junagarh Agricultural University,,,
K K University,,,
K. K. Modi University,,,
K. N. University,,,
K.L.E. Academy of Higher Education and Research,,,
K.M. (Krishna Mohan) University,,,
K.R. Mangalam University,,,
Kadi  Sarva Vishwavidyalaya,,,
Kalahandi University,,,
Kalasalingam Academy of Research and Education,,,
Kalinga Institute of Industrial Technology,,,
Kaloji Narayana Rao University of Health Sciences,,,
Kamdhenu University,,,
Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya,,,
Kanyashree University,,,
Karmaveer Bhaurao Patil University,,,
Karnataka Folklore University,,,
Karnataka Janapada Vishwavidyalaya,,,
"Karnataka State Akkamahadevi Women University (Formerly ""Karnataka State Women's University)",,,
Karnataka State Rural Development and Panchayat Raj University,,,
"Karnataka Veterinary, Animal & Fisheries Science University",,,
Karunya Institute of Technology and Sciences,,,
Kavayitri Bahinabai Chadhari North Maharashtra University,,,
Kaveri University,,,
Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,,,
Keladi Shivappa Nayaka University of Agriculture and Horticultural Sciences,,,
Kerala Agricultural Unviersity,,,
Kerala University of Digital Sciences Innovation and Technology,,,
Kerala University of Health Sciences,,,
Khaja Bandanawaz University,,,
Khallikote Unitary University,,,
Khangchendzonga State University (Formerly Sikkim State University),,,
Khongnangthaba University,,,
Khwaja Moinuddin Chishti Language University,,,
King Georges Medical University,,,
Kishkinda University,,,
Kodagu University,,,
Kolhan University,,,
Konkan Krishi Vidyapeeth,,,
Koppal University,,,
KREA University,,,
Krishna Vishwa Vidyapeeth,,,
Krishnaguru Adhyatmik Visvavidyalaya,,,
KSGH Music and Performing Arts University,,,
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,,,
Lala Lajpat Rai University of Veterinary & Animal Sciences,,,
Lamrin Tech Skills University,,,
Laxminarayan Innovation Technological (LIT) University,,,
Lingaya's Vidyapeeth,,,
LNCT University,,,
LNCT Vidhyapeeth University,,,
Lok Jagruti Kendra University,,,
Lokbharti University for Rural Innovation,,,
Lords University,,,
M. K. University,,,
M.B.M. University,,,
M.P.Bhoj (open) University,,,
M.V.N. University,,,
Maa Shakumbhari University,,,
Madhabdev University,,,
Madhav Institute of Technology and Science,,,
Madhusudan Law University,,,
Madhya Pradesh Medical Science University,,,
Madhyanchal Professional University,,,
Maganbhai Adenwala Mahagujarat University,,,
Mahakaushal University,,,
Mahapurusha Srimanta Sankaradeva Viswavidyalaya,,,
Maharahtra University of Health Sciences,,,
Maharaj Vinayak Global University,,,
Maharaja Agrasen Himalayan Garhwal University,,,
Maharaja Agrasen University,,,
Maharaja Bir Bikram University,,,
Maharaja Chhatrasal Bundelkhand Vishwavidyalaya,,,
Maharaja Krishnakumarsinji Bhavnagar University,,,
Maharaja Ranjit Singh Punjab Technical University,,,
Maharaja Sayajirao University of Baroda,,,
Maharaja Sriram Chandra Bhanja Deo University(Earlier North Orissa University),,,
Maharaja Suhel Dev State University,,,
Maharana Partap Horticultural University,,,
Maharana Pratap University of Agriculture & Technology,,,
Maharashtra Institute of Technology University of Meghalaya(Formerly University of Technology & Management),,,
"Maharashtra National Law University, Aurangabad",,,
"Maharashtra National Law University, Mumbai",,,
"Maharashtra National Law University, Nagpur",,,
Maharashtra State Skills University,,,
"Maharishi Arvind University, Jaipur",,,
Maharishi Balmiki Sanskrit University,,,
Maharishi Mahesh Yogi Vedic Vishwavidyalaya,,,
Maharishi University of Management and Technology,,,
Maharshi Dayanand Saraswati University,,,
Maharshi Dayanand University,,,
Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,,,
Mahatam Gandhi Kashi Vidyapeeth,,,
Mahatma Gandhi Central University,,,
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,,,
Mahatma Gandhi Udyanikee and Vanikee Vishwavidyalaya,,,
Mahatma Gandhi University of Medical Sciences & Technology,,,
Mahatma Gandhi Unversity,,,
Mahayogi Gorakhnath University Gorakhpur,,,
Major S. D. Singh University,,,
Majuli University of Culture,,,
Makhanlal Chaturvedi National University of Journalism & Communication,,,
Malla Reddy University,,,
Malla Reddy Vishwavidyapeeth,,,
Malwanchal University,,,
Manav Rachna International Institute of Research and Studies,,,
Mandya University,,,
Mangalayatan University,,,
Mangalayatan University,,,
Manipur International University,,,
Manipur University of Culture,,,
Manonmaniam Sundarnar University,,,
Mansarovar Global University,,,
Marwar Medical University,,,
Mata Gujri University,,,
MATS University,,,
Maulana Mazharul Haque Arabic & Persian University,,,
Maya Devi University,,,
"Medhavi Skills University, Sikkim",,,
Medi-Caps University,,,
Meenakshi Academy of Higher Education and Research,,,
MGM Institute of Health Sciences,,,
Mind Power University,,,
MIT Art Design and Technology University,,,
"MIT Vishwaprayag University, Solapur",,,
MNR University,,,
Mody University of Science & Technology,,,
Mohammad Ali Jauhar University,,,
Monad University,,,
Monark University,,,
Morarji Desai National Institute of Yoga,,,
Motherhood University,,,
Murshidabad University,,,
Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidyalaya,,,
National Academy of Legal Studies & Research University,,,
National Brain Research Centre,,,
National Institute of Advanced Manufacturing Technology (NIAMT),,,
National Institute of Ayurveda,,,
National Institute of Educational Planning and Administration (NIEPA),,,
National Institute of Electronics and Information Technology (NIELIT),,,
National Institute of Technical Teachers Training & Research (NITTTR),,,
National Institute of Technical Teachers Training & Research (NITTTR),,,
National Institute of Technical Teachers Training & Research (NITTTR),,,
National Institute of Technical Teachers Training & Research (NITTTR),,,
National Law University and Judicial Academy,,,
National Law University Tripura,,,
National Sanskrit University( previously Rashtriya Sanskrit Vidyapeeth),,,
National Sports University,,,
National University of Advanced Legal Studies (NUALS),,,
Navsari Agriculture University,,,
Nehru Gram Bharati,,,
Netaji Shubhash Open University,,,
Netaji Subhash Chandra Bose Institute of Higher Learning,,,
NICMAR University,,,
NICMAR University of Construction Studies,,,
NIILM University,,,
Nilamber-Pitamber University,,,
Nirwan University,,,
NIST University,,,
Noble University,,,
North East Adventist University,,,
North East Christian University,,,
North Eastern Regional Institute of Science & Technology,,,
O.P. Jindal University,,,
Odia University,,,
Odisha State Open University,,,
Odisha University Of Agriculture & Technology,,,
Om Sterling Global University,,,
OPJS University,,,
Oriental University,,,
P. V. Narsimha Rao Telangana Veterinary University,,,
P.K. University,,,
Pacific Academy of Higher Education  & Research (PAHER),,,
Pacific Medical University,,,
Pandit Deendayal Energy University (Formerly Pandit Deendayal Petroleum University),,,
Pandit Deendayal Upadhyaya Shekhawati University,,,
Pandit S N Shukla University,,,
Pandit Sundarlal Sharma (Open) University,,,
Patna University,,,
Periyar Maniammai Institute of Science & Technology (PMIST),,,
Pimpri Chinchwad University,,,
Plaksha University,,,
Plastindia International University,,,
Ponnaiyah Ramajayam Institute of Science & Technology (PRIST),,,
Poornima University,,,
Pragjyotishpur University,,,
Pragyan International University,,,
Pravara Institute of Medical Sciences,,,
Prof. Rajendra Singh (Rajju Bhaiya) University (Formerly Allahabad State University),,,
Pt. Bhagwat Dayal Sharma University of Health Sciences,,,
Pt. Ravishankar Shukla University,,,
Puducherry Technological University,,,
Punjab Agriculture University,,,
Punyashlok Ahilyadevi Holkar Solapur University,,,
Purnea University,,,
Quantum University,,,
R.N.B. Global University,,,
Rabindranath Tagore University,,,
Rabindranath Tagore University (formerly known as AISECT University),,,
Radha Govind University,,,
Rai Technology University,,,
Rai University,,,
Raichur University,,,
Raj Rishi Bhartrihari Matsya University,,,
Raja Mahendra Pratap Singh State University,,,
Raja Mansingh Tomar Music & Arts University,,,
"Raja Shankar Shah University, Chhindwara",,,
Rajasthan Ayurveda University,,,
Rajasthan Technical University,,,
Rajasthan University of Health Sciences,,,
Rajasthan University of Veterinary & Animal Sciences,,,
Rajiv Gandhi National Aviation University,,,
Rajiv Gandhi Prodoyogiki Vishwavidyalaya,,,
Rajiv Gandhi University of Health Science,,,
Rajju Shroff Rofel University (RSRU),,,
Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya,,,
Ram Krishna Dharmarth Foundation (RKDF) University,,,
Rama Devi Women's University,,,
Ramakrishna Mission Vivekananda Educational  and Research Institute,,,
Ramchandra Chandravansi University,,,
Rani Channamma University,,,
Rani Durgavati Vishwavidyalaya,,,
Rani Lakshmi Bai Central Agricultural University,,,
Rani Rashmoni Green University(formerly West Bengal Green University.),,,
Ras Bihari Bose Subharti university,,,
Rayalaseema University,,,
Renaissance University,,,
RIMT University,,,
Rishihood University,,,
S. K. S. International University,,,
S.R. University,,,
S.R.M Institute of Science and Technology,,,
Sabarmati University,,,
Sadhu Ram Chand Murmu University of Jhargram( formerly Jhargram University),,,
Sai Nath University,,,
Sai Tirupati University,,,
SAM Global University,,,
"Sam Higginbottom Institute of Agriculture, Technology & Sciences",,,
Sammakka Sarakka Central Tribal University,,,
Sampurnanand Sanskrit Vishwavidyalaya,,,
Sanchi University of Buddhist-Indic Studies,,,
Sanjeev Agrawal Global Educational University,,,
Sanjivani University,,,
Sankalchand Patel University,,,
Sanskaram University,,,
Sant Baba Bhag Singh University,,,
Sant Gadge Baba Amravati University,,,
Sant Gahira Guru Vishwavidyalaya (formerly Sarguja University),,,
Sant Longowal Institute of Engineering and Technology,,,
Sardar Beant Singh State University,,,
Sardar Bhagwan Singh University,,,
Sardar Krushinagar Dantiwada Agricultural University,,,
Sardar Patel University Mandi,,,
"Sardar Patel University of Police, Security & Criminal Justice",,,
Sardar Vallabh Bhai Patel University of Agriculture & Technology,,,
Sardar Vallabhbhai Global University,,,
Sarla Birla University,,,
Saroj International University,,,
Sarvajanik University,,,
Satavahana University,,,
Saveetha Amaravati University,,,
SDGI Global University,,,
Seacom Skills University,,,
Shaheed Bhagat Singh State University,,,
Shaheed Mahendra Karma Vishvidyalaya,,,
Shaheed Nandkumar Patel Vishwavidyalaya,,,
Shanmugha Arts Science Technology & Research Academy (SASTRA),,,
Sharda University Agra,,,
Sharnbasva University,,,
Sher-e-Kashmir University of Agricultural Science & Technology,,,
"Sher-e-Kashmir University of Agricultural Science & Technology, Jammu",,,
Shobhit Institute of Engineering & Technology,,,
Shoolini University of Biotechnology and Management Sciences,,,
Shree Guru Gobind Singh Tricentenary University,,,
Shree Sankaracharaya University of Sanskrit,,,
Shree Somnath Sanskrit University,,,
Shreyarth University,,,
Shri Davara University,,,
Shri Dharmasthala Manjunatheshwara University,,,
Shri Govind Guru University,,,
Shri Guru Ram Rai University,,,
Shri Jagannath Sanskrit Vishwavidyalaya,,,
Shri Jagdish Prasad Jhabarmal Tibrewala University,,,
Shri Kallaji Vedic Vishvavidyalaya,,,
Shri Khushal Das University,,,
Shri Krishna AYUSH University,,,
Shri Krishna University,,,
Shri Lal Bahadur Shastri National Sanskrit University,,,
"Shri Ramasamy Memorial University, Sikkim",,,
Shri Ramswaroop Memorial University,,,
Shri Rawatpura Sarkar University,,,
Shri Vaishnav Vidyapeeth Vishwavidyalaya,,,
Shri Venkateshwara University,,,
Shridhar University,,,
Shubham University,,,
Sibsagar University,,,
Sido Kanhu Murmu University,,,
Sigma University,,,
Sikkim Alpine University (Formerly EIILM University),,,
Sikkim Global Technical University,,,
Sikkim International University,,,
Sikkim National Law University,,,
Sikkim Professional University (Formerly Vinayaka Missions Sikkim University),,,
Sikkim Skill University,,,
Siksha 'O' Anusandhan,,,
Silicon University,,,
Silver Oak University,,,
Sindhu Central University,,,
"Sir J.J.School of  Art, Architecture & Design, Mumbai",,,
Sir Padmapat Singhania University,,,
Sister Nivedita University,,,
SKIPS University,,,
Smt. Manjira Devi University,,,
Smt. Nathibai Damodar Thackersey Women's University,,,
Soban Singh Jeena University,,,
Somaiya Vidyavihar University,,,
Sona Devi University,,,
Sparsh Himalaya University,,,
Sports University of Haryana,,,
Sree Narayanguru Open University,,,
Sreenidhi University,,,
"Sri Balaji University, Pune",,,
Sri Balaji Vidyapeeth,,,
Sri Dev Suman Uttarakhand Vishwavidyalaya,,,
Sri Devraj Urs Academy of Higher Education and Research,,,
Sri Guru Granth Sahib World University,,,
Sri Guru Ram Das University of Health Sciences,,,
Sri Guru Teg Bahadur State University of Law,,,
Sri Jagadhguru Murugarajendra University,,,
Sri Konda Laxman Telangana State Horticultural University,,,
Sri Padmavati Mahila Vishwavidyalayam,,,
Sri Sathya Sai University for Human Excellence,,,
Sri Satya Sai University of Technology & Medical Sciences,,,
Sri Siddhartha Academy of Higher Education,,,
Sri Sri Aniruddhdeva Sports University,,,
Sri Sri University,,,
Sri Venkateswara Vedic University,,,
Srimanta Sankaradeva University of Health Sciences,,,
Srinath University,,,
St. Joseph University,,,
St. Peter’s Institute of Higher Education and Research,,,
Starex University,,,
Sunrise University,,,
Surendranagar University,,,
Suresh Gyan Vihar University,,,
Sushant University (Formerly Ansal University),,,
Swami Keshwanand Rajasthan Agricultural University,,,
Swami Rama Himalayan University,,,
Swami Ramanand Teerth Marathwada University,,,
Swami Vivekananda Subharti University,,,
Swaminarayan University,,,
Swarnim Startup & Innovation University,,,
Symbiosis Skills and Professional University (Formerly Symbiosis Skill and Open University),,,
Symbiosis University of Applied Sciences (SUAS),,,
T. S. Mishra University,,,
T.M. Bhagalpur University,,,
Tamil Nadu Teacher Education University,,,
Tamilnadu Agricultural University,,,
Tamilnadu Dr. M.G.R.Medical University,,,
Tamilnadu National Law University,,,
Tamilnadu Veterinary & Animal Sciences University,,,
Team Lease Skills University,,,
Techno Global University,,,
Teerthanker Mahaveer University,,,
TERI School of Advanced studies,,,
The Apollo University,,,
The Aryavart International University,,,
The Assam Kaziranga University,,,
The Assam Royal Global University,,,
The Bengal Engineering & Science University,,,
The Charutar Vidya Mandal(CVM) University,,,
The Dhamma Dipa International Buddhist University,,,
The Gandhiigram Rural Institute,,,
The Global Open University,,,
The Glocal University,,,
The ICFAI University Sikkim,,,
The Indira Gandhi National Tribal University,,,
The Institute of Chartered Financial Analysts of India University,,,
The Institute of Chartered Financial Analysts of India University,,,
The Institute of Chartered Financial Analysts of India University,,,
The LNM Institute of Information Technology,,,
The Maharaja Bhupinder Singh Punjab Sports University,,,
The National Law University of Meghalaya,,,
The Neotia University,,,
The Northcap University ( Formerly ITM University),,,
The Rajiv Gandhi National University of Law,,,
The Sanskrit College and University,,,
The SVKM NMIMS Global University,,,
The Tamil Nadu Dr.J Jayalalithaa Music and Fine Arts University,,,
The University of Trans-Disciplinary Health Sciences and Technology,,,
The West Bengal National University of Juridical Science,,,
Transstadia University,,,
Tripura University,,,
U.P. Pandit Deen Dayal Upadhyaya Pashu Chikitsa Vigyan Vishwavidhyalaya Evam Go-Anusandhan Sansthan,,,
U.P. Rajarshi Tandon Open University,,,
U.P.King George's University of Dental Sciences,,,
Universal Ai University,,,
University of Agricultural Sciences Banglore,,,
UPL University of Sustainable Technology,,,
Usha Martin University,,,
Utkal University of Culture,,,
Uttar Banga Krishi Vishwavidyalaya,,,
Uttar Pradesh University of Medical Sciences,,,
Uttarakhand Ayurved University,,,
Uttarakhand Sanskrit University,,,
Vanita Vishram Women's University,,,
Varun Arjun University,,,
Veer Chandra Singh Garhwali Uttarakhand University of Horticulture & Forestry,,,
Veer Surendra Sai Institute of Medical Science and Research,,,
Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,,,
VELS Institute of Science Technology & Advanced Studies (VISTAS),,,
Venkateshwara Open University,,,
Vesveswaraiah Technological University,,,
Vidhyadeep University,,,
Vidya Sagar University,,,
"Vignan's Foundation for Science, Technology and Research",,,
Vikram University,,,
Vikrama Simhapuri University,,,
Vikrant University,,,
Vinayaka Mission’s Research Foundation,,,
Vishvakarma Skills University,,,
Vivekananda Global University,,,
West Bengal State University,,,
West Bengal University of Animal and Fishery Sciences,,,
"West Bengal University of Teachers, Training, Education Planning and Administration",,,
XIM university,,,
Yashwant Rao Chavan Maharashtra Open University,,,
YBN University,,,
Young India Skills University,,,
